video_name,frame_idx,original_track_id,track_id,track_id_source,class_id,class_name,x1,y1,x2,y2,cx,cy,dx,dy,dframes,velocity,direction,acceleration,jerk,direction_change,rolling_dx,rolling_dy,traj_direction,curvature
-6SQSDj8cYU_00,330,,-11,synthetic,0,vehicle,498.0,275.0,1022.0,522.0,760.0,398.5,0.8999999999999773,5.600000000000023,1.0,5.671860364994912,1.4114446858909844,0.2266790089701365,0.09657055931269554,-0.030440869219911845,-2.3100000000000023,5.9300000000000015,1.9422571379607583,0.03390773780881558
-6SQSDj8cYU_00,331,,-11,synthetic,0,vehicle,501.0,275.0,1022.0,532.0,761.5,403.5,1.1000000000000227,5.699999999999989,1.0,5.80517010947999,1.3801574208807967,0.1333097444850777,-0.09336926448505878,-0.03128726501018762,-0.7899999999999977,5.745000000000002,1.7074501664304873,0.03843667169525473
-6SQSDj8cYU_00,332,,-11,synthetic,0,vehicle,503.0,275.0,1022.0,545.0,762.5,410.0,1.3999999999999773,5.899999999999977,1.0,6.0638271743181855,1.3378170877177964,0.2586570648381956,0.1253473203531179,-0.04234033316300033,0.725,5.515000000000001,1.4400861942583776,0.034689489131033265
-6SQSDj8cYU_00,333,,-11,synthetic,0,vehicle,508.0,275.0,1021.0,558.0,764.5,416.5,1.7000000000000455,5.900000000000034,1.0,6.140032573203546,1.290259535056569,0.07620539888536015,-0.18245166595283546,-0.0475575526612273,0.8300000000000012,5.605000000000001,1.423782631456192,0.04039505027813842
-6SQSDj8cYU_00,334,,-11,synthetic,0,vehicle,511.0,275.0,1021.0,570.0,766.0,422.5,2.2999999999999545,6.199999999999989,1.0,6.612866246946149,1.2155654647482208,0.47283367374260354,0.3966282748572434,-0.07469407030834829,0.9550000000000012,5.659999999999999,1.4036427830989606,0.054863985377525314
-6SQSDj8cYU_00,335,,-11,synthetic,0,vehicle,516.0,275.0,1021.0,581.0,768.5,428.0,2.5,6.199999999999989,1.0,6.685057965343296,1.1875121790492102,0.07219171839714722,-0.4006419553454563,-0.028053285699010548,1.0800000000000012,5.675,1.382736771365223,0.050101636222862046
-6SQSDj8cYU_00,336,,-11,synthetic,0,vehicle,525.0,275.0,1021.0,594.0,773.0,434.5,2.7000000000000455,6.300000000000011,1.0,6.854195795277546,1.1659045405098076,0.16913782993424942,0.0969461115371022,-0.021607638539402618,1.2050000000000012,5.670000000000002,1.3613898405775378,0.04145166484892049
-6SQSDj8cYU_00,337,,-11,synthetic,0,vehicle,529.0,275.0,1021.0,607.0,775.0,441.0,3.1000000000000227,6.5,1.0,7.201388754955543,1.1257801020393523,0.34719295967799724,0.17805512974374782,-0.04012443847045532,1.3350000000000022,5.665000000000001,1.3393613239345128,0.029928454236289495
-6SQSDj8cYU_00,338,,-11,synthetic,0,vehicle,535.0,275.0,1021.0,621.0,778.0,448.0,3.5,6.699999999999989,1.0,7.5591004755856925,1.0893991027375922,0.35771172063014944,0.010518760952152206,-0.03638099930176008,1.4700000000000046,5.669999999999999,1.3171222306562531,0.03270435877053934
-6SQSDj8cYU_00,339,,-11,synthetic,0,vehicle,542.0,275.0,1021.0,635.0,781.5,455.0,3.5,7.0,1.0,7.826237921249264,1.1071487177940904,0.2671374456635718,-0.09057427496657766,0.017749615056498184,1.6,5.7,1.2971370057128062,0.03141835094290452
-6SQSDj8cYU_00,340,,-11,synthetic,0,vehicle,550.0,275.0,1022.0,648.0,786.0,461.5,4.099999999999909,7.100000000000023,1.0,8.198780397107827,1.0471116657986643,0.3725424758585625,0.1054050301949907,-0.06003705199542608,1.7449999999999988,5.755000000000001,1.2763929771749074,0.03805588878456145
-6SQSDj8cYU_00,341,,-11,synthetic,0,vehicle,559.0,276.0,1022.0,663.0,790.5,469.5,4.5,7.399999999999977,1.0,8.66083136886983,1.024436302345916,0.4620509717620038,0.08950849590344134,-0.02267536345274834,1.9,5.834999999999999,1.2560026300168534,0.03348734350155754
-6SQSDj8cYU_00,342,,-11,synthetic,0,vehicle,569.0,275.0,1022.0,678.0,795.5,476.5,5.100000000000023,7.300000000000011,1.0,8.905054744357296,0.9609903253476272,0.24422337548746498,-0.21782759627453885,-0.06344597699828881,2.080000000000001,5.94,1.2339715374032947,0.04871946414882108
-6SQSDj8cYU_00,343,,-11,synthetic,0,vehicle,579.0,276.0,1022.0,694.0,800.5,485.0,5.2000000000000455,7.199999999999989,1.0,8.881441324469824,0.9453112865556627,-0.023613419887471565,-0.26783679537493654,-0.015679038791964525,2.275,6.0550000000000015,1.211392344386069,0.033933459747667226
-6SQSDj8cYU_00,344,,-11,synthetic,0,vehicle,592.0,276.0,1022.0,707.0,807.0,491.5,5.600000000000023,5.600000000000023,1.0,7.919595949289365,0.7853981633974483,-0.9618453751804594,-0.9382319552929879,-0.1599131231582144,2.5,6.105000000000001,1.1821268656995008,0.07967937964948925
-6SQSDj8cYU_00,345,,-11,synthetic,0,vehicle,602.0,276.0,1022.0,719.0,812.0,497.5,6.2999999999999545,4.199999999999989,1.0,7.571657678474334,0.5880026035475696,-0.3479382708150309,0.6139071043654285,-0.19739555984987867,2.775,6.080000000000001,1.142620943132845,0.1243292406000192
-6SQSDj8cYU_00,346,,-11,synthetic,0,vehicle,615.0,276.0,1022.0,719.0,818.5,497.5,6.7999999999999545,2.5,1.0,7.24499827467194,0.3523087246741439,-0.32665940380239356,0.02127886701263737,-0.23569387887342572,3.0849999999999964,5.959999999999999,1.093154296550959,0.19766752062717294
-6SQSDj8cYU_00,347,,-11,synthetic,0,vehicle,632.0,276.0,1022.0,719.0,827.0,497.5,8.700000000000045,1.099999999999966,1.0,8.769264507357542,0.1257694207605232,1.5242662326856022,1.8509256364879958,-0.22653930391362076,3.5050000000000012,5.754999999999998,1.023759463202878,0.21987624754564172
-6SQSDj8cYU_00,348,,-11,synthetic,0,vehicle,647.0,276.0,1022.0,719.0,834.5,497.5,11.0,-0.0999999999999659,1.0,11.000454536063499,-0.009090658665056718,2.2311900287059565,0.7069237960203543,-0.13486007942557993,4.035000000000002,5.484999999999999,0.9365474139663654,0.1990310874042088
-6SQSDj8cYU_00,349,,-11,synthetic,0,vehicle,664.0,275.0,1037.0,719.0,850.5,497.0,11.600000000000023,-0.10000000000002274,1.0,11.600431026474856,-0.008620476112138264,0.5999764904113576,-1.631213538294599,0.0004701825529184536,4.580000000000001,5.209999999999999,0.849660933915532,0.12062318863070638
-6SQSDj8cYU_00,350,,-11,synthetic,0,vehicle,679.0,275.0,1055.0,719.0,867.0,497.0,11.899999999999977,-0.0999999999999659,1.0,11.900420160649768,-0.008403163547644138,0.29998913417491124,-0.29998735623644635,0.0002173125644941258,5.130000000000001,4.925,0.7650131208017981,0.04518252484766417
-6SQSDj8cYU_00,351,,-11,synthetic,0,vehicle,698.0,275.0,1055.0,719.0,876.5,497.0,12.399999999999977,-0.10000000000002274,1.0,12.400403219250551,-0.008064341306768861,0.4999830586007832,0.19999392442587194,0.00033882224087527715,5.6949999999999985,4.635,0.6831423185186002,0.00034210578609595216
-6SQSDj8cYU_00,352,,-11,synthetic,0,vehicle,718.0,275.0,1055.0,719.0,886.5,497.0,11.0,0.0,1.0,11.0,0.0,-1.400403219250551,-1.900386277851334,0.008064341306768861,6.175,4.340000000000001,0.6126254519560186,0.0028734920373794212
-6SQSDj8cYU_00,353,,-11,synthetic,0,vehicle,738.0,275.0,1055.0,719.0,896.5,497.0,9.600000000000023,0.0,1.0,9.600000000000023,0.0,-1.3999999999999773,0.0004032192505736276,0.0,6.5699999999999985,4.044999999999999,0.5518672606946714,0.0028010545158813796
-6SQSDj8cYU_00,354,,-11,synthetic,0,vehicle,756.0,275.0,1055.0,719.0,905.5,497.0,10.0,0.0,1.0,10.0,0.0,0.39999999999997726,1.7999999999999545,0.0,6.955000000000001,3.7349999999999994,0.4928260639599257,0.0026881137689229537
-6SQSDj8cYU_00,355,,-11,synthetic,0,vehicle,775.0,275.0,1055.0,719.0,915.0,497.0,9.899999999999977,0.0,1.0,9.899999999999977,0.0,-0.10000000000002274,-0.5,0.0,7.325,3.425,0.43737426464278656,0.0
-6SQSDj8cYU_00,356,,-11,synthetic,0,vehicle,798.0,275.0,1055.0,719.0,926.5,497.0,7.899999999999977,0.0,1.0,7.899999999999977,0.0,-2.0,-1.8999999999999773,0.0,7.584999999999996,3.1099999999999994,0.38911416088676865,0.0
-6SQSDj8cYU_00,357,,-11,synthetic,0,vehicle,817.0,275.0,1055.0,719.0,936.0,497.0,-3.199999999999932,-14.899999999999977,1.0,15.239750654128134,-1.7823479551276247,7.3397506541281565,9.339750654128157,-1.7823479551276247,7.269999999999999,2.0400000000000005,0.27356984162904874,0.5941159850425416
-6SQSDj8cYU_00,358,,-11,synthetic,0,vehicle,817.0,275.0,1055.0,719.0,936.0,497.0,0.8999999999999773,-35.60000000000002,1.0,35.6113745873422,-1.5455208117292139,20.371623933214064,13.031873279085907,0.23682714339841085,7.139999999999998,-0.075,-0.010503815367826312,0.6730583661753452
-6SQSDj8cYU_00,359,,-11,synthetic,0,vehicle,759.0,134.0,1020.0,711.0,889.5,422.5,-1.5,-35.60000000000002,1.0,35.6315871103155,-1.6129062501753855,0.020212522973302782,-20.35141141024076,-0.06738543844617163,6.889999999999998,-2.205000000000001,-0.3097292755762067,0.6955201789907357
-6SQSDj8cYU_00,361,,-11,synthetic,0,vehicle,818.0,276.0,1021.0,362.0,919.5,319.0,-3.3999999999999773,-35.599999999999966,2.0,17.88099549801407,-1.666013144478207,-8.875295806150715,-4.447754164562009,-0.05310689430282145,6.515000000000003,-4.340000000000001,-0.5876483077253679,0.11910649204913465
-6SQSDj8cYU_00,363,,-11,synthetic,0,vehicle,816.0,276.0,1022.0,362.0,919.0,319.0,-3.3999999999999773,-35.69999999999999,2.0,17.93076964326963,-1.6657480331376522,0.024887072627780782,4.450091439389248,0.0002651113405547357,6.1200000000000045,-6.494999999999999,-0.8151159279878855,0.04025248136318261
-6SQSDj8cYU_00,364,,-11,synthetic,0,vehicle,816.0,276.0,1022.0,362.0,919.0,319.0,5.899999999999977,-20.80000000000001,1.0,21.620592036297253,-1.2944026375275746,3.6898223930276224,3.6649353203998416,0.3713453956100777,6.160000000000002,-7.9,-0.9085274537777738,0.14157246708448462
-6SQSDj8cYU_00,365,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,362.0,919.0,318.5,-0.10000000000002274,-0.10000000000002274,1.0,0.14142135623734164,-2.356194490192345,-21.479170680059912,-25.168993073087535,-1.06179185266477,5.894999999999999,-8.265,-0.9512338898279835,0.47780078653846747
-6SQSDj8cYU_00,366,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,362.0,919.0,318.5,0.0,0.0,1.0,0.0,0.0,-0.14142135623734164,21.33774932382257,2.356194490192345,5.6149999999999975,-8.545000000000002,-0.9894394954723618,1.2631105794890642
-6SQSDj8cYU_00,367,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,362.0,919.0,318.5,0.0,0.0,1.0,0.0,0.0,0.0,0.14142135623734164,0.0,5.3,-8.755,-1.0264388493943293,1.1393287809523716
-6SQSDj8cYU_00,368,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.10000000000002274,1.0,0.10000000000002274,1.5707963267948966,0.10000000000002274,0.10000000000002274,1.5707963267948966,4.960000000000003,-8.875,-1.0611661822415506,1.3089969389957472
-6SQSDj8cYU_00,369,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0999999999999659,1.0,0.0999999999999659,1.5707963267948966,-5.684341886080802e-14,-0.10000000000007958,0.0,4.525,-8.925,-1.1015621837334344,0.5235987755982988
-6SQSDj8cYU_00,370,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.10000000000002274,1.0,0.10000000000002274,1.5707963267948966,5.684341886080802e-14,1.1368683772161603e-13,0.0,3.975,-8.915000000000001,-1.1513757633243071,0.5235987755982988
-6SQSDj8cYU_00,371,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,-0.10000000000002274,-0.10000000000007958,-1.5707963267948966,3.3949999999999987,-8.91,-1.2067473651516571,0.5235987755982988
-6SQSDj8cYU_00,372,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10000000000002274,0.0,2.8,-8.905000000000001,-1.2661540471412445,0.5235987755982988
-6SQSDj8cYU_00,373,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.180000000000001,-8.9,-1.3305820532401196,0.5235987755982988
-6SQSDj8cYU_00,374,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6300000000000012,-8.9,-1.389657734787742,0.0
-6SQSDj8cYU_00,375,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-8.9,-1.44229484599156,0.0
-6SQSDj8cYU_00,376,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,-8.9,-1.4978920569795526,0.0
-6SQSDj8cYU_00,377,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15500000000000114,-8.9,-1.5533823569122769,0.0
-6SQSDj8cYU_00,378,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.23999999999999772,-8.9,-1.597756085322528,0.0
-6SQSDj8cYU_00,379,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000000114,-8.155000000000001,-1.5806059446842227,0.0
-6SQSDj8cYU_00,380,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.10000000000002274,0.10000000000002274,1.0,0.14142135623734164,0.7853981633974483,0.14142135623734164,0.14142135623734164,0.7853981633974483,-0.11999999999999886,-6.369999999999999,-1.589632403365239,0.2617993877991494
-6SQSDj8cYU_00,381,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,-0.14142135623734164,-0.2828427124746833,-0.7853981633974483,-0.04499999999999886,-4.589999999999998,-1.5805999342741923,0.5235987755982988
-6SQSDj8cYU_00,382,,-11,synthetic,0,vehicle,816.0,275.0,1023.0,364.0,919.5,319.5,0.0,-0.10000000000002274,1.0,0.10000000000002274,-1.5707963267948966,0.10000000000002274,0.24142135623736438,-1.5707963267948966,0.125,-2.8150000000000004,-1.5264205048904904,1.0471975511965976
-6SQSDj8cYU_00,383,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,-0.10000000000002274,1.0,0.10000000000002274,-1.5707963267948966,0.0,-0.10000000000002274,0.0,0.2949999999999989,-1.0350000000000024,-1.2931348297963279,0.7853981633974483
-6SQSDj8cYU_00,384,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,362.0,919.0,318.5,0.0,0.0,1.0,0.0,0.0,-0.10000000000002274,-0.10000000000002274,1.5707963267948966,0.0,0.004999999999998295,1.5707963267948966,1.0471975511965976
-6SQSDj8cYU_00,385,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,362.0,919.0,318.5,-0.10000000000002274,-0.0999999999999659,1.0,0.14142135623730148,-2.356194490192629,0.14142135623730148,0.24142135623732422,-2.356194490192629,0.0,0.005000000000001137,1.5707963267948966,1.3089969389958418
-6SQSDj8cYU_00,386,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,-0.14142135623730148,-0.28284271247460296,2.356194490192629,0.0,0.005000000000001137,1.5707963267948966,2.094395102393385
-6SQSDj8cYU_00,387,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14142135623730148,0.0,0.0,0.005000000000001137,1.5707963267948966,1.570796326795086
-6SQSDj8cYU_00,388,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0999999999999659,1.0,0.0999999999999659,1.5707963267948966,0.0999999999999659,0.0999999999999659,1.5707963267948966,0.0,0.004999999999998295,1.5707963267948966,1.3089969389958418
-6SQSDj8cYU_00,389,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,362.0,919.0,318.5,0.0,0.0,1.0,0.0,0.0,-0.0999999999999659,-0.1999999999999318,-1.5707963267948966,0.0,0.0,0.0,1.0471975511965976
-6SQSDj8cYU_00,390,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.10000000000002274,0.19999999999998863,0.0,0.005000000000001137,-0.005000000000001137,-0.7853981633974483,1.0471975511965976
-6SQSDj8cYU_00,391,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.0,-0.10000000000002274,0.0,0.010000000000002274,-0.005000000000001137,-0.46364760900080615,0.5235987755982988
-6SQSDj8cYU_00,392,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,0.09999999999990905,0.10000000000002274,1.0,0.14142135623726126,0.7853981633980166,0.04142135623723853,0.04142135623723853,0.7853981633980165,0.014999999999997727,0.0,0.0,0.2617993877993388
-6SQSDj8cYU_00,393,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,0.0,0.0,1.0,0.0,0.0,-0.14142135623726126,-0.1828427124744998,-0.7853981633980165,0.014999999999997727,0.0,0.0,0.5235987755986776
-6SQSDj8cYU_00,394,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.10000000000002274,0.241421356237284,0.0,0.019999999999998862,0.0,0.0,0.5235987755986776
-6SQSDj8cYU_00,395,,-11,synthetic,0,vehicle,817.0,275.0,1021.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,-0.10000000000002274,-0.20000000000004547,0.0,0.019999999999998862,0.0,0.0,0.2617993877993388
-6SQSDj8cYU_00,396,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.019999999999998862,0.0,0.0,0.0
-6SQSDj8cYU_00,397,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019999999999998862,0.0,0.0,0.0
-6SQSDj8cYU_00,398,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.10000000000002274,0.10000000000002274,0.0,0.025,0.0,0.0,0.0
-6SQSDj8cYU_00,399,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,-0.10000000000002274,0.0,1.0,0.10000000000002274,3.141592653589793,0.0,-0.10000000000002274,3.141592653589793,0.019999999999998862,0.0,0.0,1.0471975511965976
-6SQSDj8cYU_00,400,,-11,synthetic,0,vehicle,817.0,275.0,1022.0,363.0,919.5,319.0,-0.10000000000002274,0.0,1.0,0.10000000000002274,3.141592653589793,0.0,0.0,0.0,0.00999999999999659,-0.005000000000001137,-0.4636476090010335,1.0471975511965976
-6SQSDj8cYU_00,401,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,-0.09999999999990905,0.0,1.0,0.09999999999990905,3.141592653589793,-1.1368683772161603e-13,-1.1368683772161603e-13,0.0,0.005000000000001137,-0.005000000000001137,-0.7853981633974483,1.0471975511965976
-6SQSDj8cYU_00,402,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,-0.20000000000004547,0.0,1.0,0.20000000000004547,3.141592653589793,0.10000000000013642,0.10000000000025011,0.0,-0.005000000000001137,0.0,3.141592653589793,0.0
-6SQSDj8cYU_00,403,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,-0.10000000000002274,0.10000000000002274,1.0,0.14142135623734164,2.356194490192345,-0.05857864376270383,-0.15857864376284025,-0.7853981633974483,-0.010000000000002274,0.010000000000002274,2.356194490192345,0.2617993877991494
-6SQSDj8cYU_00,404,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.0,0.0,1.0,0.0,0.0,-0.14142135623734164,-0.08284271247463781,-2.356194490192345,-0.010000000000002274,0.010000000000002274,2.356194490192345,1.0471975511965976
-6SQSDj8cYU_00,405,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,364.0,919.0,319.5,0.0,0.0,1.0,0.0,0.0,0.0,0.14142135623734164,0.0,-0.005000000000001137,0.015000000000000568,1.8925468811915955,1.0471975511965976
-6SQSDj8cYU_00,406,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.005000000000001137,0.015000000000000568,1.8925468811915955,0.7853981633974483
-6SQSDj8cYU_00,407,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.10000000000002274,0.10000000000002274,0.0,0.0,0.015000000000000568,1.5707963267948966,0.0
-6SQSDj8cYU_00,408,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,-0.10000000000002274,1.0,0.10000000000002274,-1.5707963267948966,0.0,-0.10000000000002274,-1.5707963267948966,0.0,0.005000000000001137,1.5707963267948966,0.5235987755982988
-6SQSDj8cYU_00,409,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,-0.10000000000002274,-0.10000000000002274,1.5707963267948966,0.0,0.005000000000001137,1.5707963267948966,1.0471975511965976
-6SQSDj8cYU_00,410,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10000000000002274,0.0,-0.005000000000001137,0.005000000000001137,2.356194490192345,1.0471975511965976
-6SQSDj8cYU_00,411,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000002274,0.005000000000001137,2.677945044588987,0.5235987755982988
-6SQSDj8cYU_00,412,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.014999999999997727,0.0,3.141592653589793,0.0
-6SQSDj8cYU_00,413,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.014999999999997727,0.0,3.141592653589793,0.0
-6SQSDj8cYU_00,414,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,-0.10000000000002274,0.0,1.0,0.10000000000002274,3.141592653589793,0.10000000000002274,0.10000000000002274,3.141592653589793,-0.025,0.0,3.141592653589793,1.0471975511965976
-6SQSDj8cYU_00,415,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,-0.10000000000002274,0.0,1.0,0.10000000000002274,3.141592653589793,0.0,-0.10000000000002274,0.0,-0.030000000000001137,0.0,3.141592653589793,1.0471975511965976
-6SQSDj8cYU_00,416,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.0,0.0,-3.141592653589793,-0.025,0.0,3.141592653589793,2.0943951023931953
-6SQSDj8cYU_00,417,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.0,0.0,1.0,0.0,0.0,-0.10000000000002274,-0.10000000000002274,0.0,-0.025,0.0,3.141592653589793,1.0471975511965976
-6SQSDj8cYU_00,418,,-11,synthetic,0,vehicle,817.0,276.0,1022.0,362.0,919.5,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.10000000000002274,0.20000000000004547,0.0,-0.025,0.0,3.141592653589793,1.0471975511965976
-6SQSDj8cYU_00,419,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,0.10000000000002274,0.0,1.0,0.10000000000002274,0.0,0.0,-0.10000000000002274,0.0,-0.014999999999997727,0.0,3.141592653589793,0.0
-6SQSDj8cYU_00,420,,-11,synthetic,0,vehicle,816.0,275.0,1023.0,363.0,919.5,319.0,0.0,0.0,1.0,0.0,0.0,-0.10000000000002274,-0.10000000000002274,0.0,-0.00999999999999659,0.0,3.141592653589793,0.0
-6SQSDj8cYU_00,421,,-11,synthetic,0,vehicle,816.0,275.0,1022.0,363.0,919.0,319.0,-0.20000000000004547,0.0,1.0,0.20000000000004547,3.141592653589793,0.20000000000004547,0.3000000000000682,3.141592653589793,-0.01500000000000341,0.0,3.141592653589793,1.0471975511965976
-6SQSDj8cYU_00,422,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,-0.10000000000002274,0.0,1.0,0.10000000000002274,3.141592653589793,-0.10000000000002274,-0.3000000000000682,0.0,-0.010000000000002274,0.0,3.141592653589793,1.0471975511965976
-6SQSDj8cYU_00,423,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,-0.1999999999999318,0.0,1.0,0.1999999999999318,3.141592653589793,0.09999999999990905,0.1999999999999318,0.0,-0.014999999999997727,-0.005000000000001137,-2.8198420991930373,1.0471975511965976
-6SQSDj8cYU_00,424,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,-0.10000000000002274,0.0,1.0,0.10000000000002274,3.141592653589793,-0.09999999999990905,-0.1999999999998181,0.0,-0.019999999999998862,-0.005000000000001137,-2.8966139904628623,0.0
-6SQSDj8cYU_00,425,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.0,0.0,1.0,0.0,0.0,-0.10000000000002274,-1.1368683772161603e-13,-3.141592653589793,-0.019999999999998862,-0.005000000000001137,-2.8966139904628623,1.0471975511965976
-6SQSDj8cYU_00,426,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10000000000002274,0.0,-0.019999999999998862,-0.005000000000001137,-2.8966139904628623,1.0471975511965976
-6SQSDj8cYU_00,427,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.025,-0.005000000000001137,-2.9441970937398687,1.0471975511965976
-6SQSDj8cYU_00,428,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.025,0.0,3.141592653589793,0.0
-6SQSDj8cYU_00,429,,-11,synthetic,0,vehicle,816.0,275.0,1021.0,363.0,918.5,319.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.025,0.0,3.141592653589793,0.0
